"Data","Conta","A"
"2018-08-13",20.00,23
"2018-08-13",19.00,35
"2018-08-13",19.00,62
"2018-08-13",18.00,56
"2018-08-13",10.00,70
"2018-08-13",9.00,17
"2018-08-13",7.00,2
"2018-08-13",6.00,40
"2018-08-13",4.00,60
"2018-08-13",4.00,52
"2018-08-13",4.00,14
"2018-08-13",3.00,5
"2018-08-13",3.00,30
"2018-08-13",2.00,4
"2018-08-13",1.00,12
"2018-08-13",1.00,3
"2018-08-13",1.00,1
"2018-08-13",1.00,67
"2018-08-14",154.00,25
"2018-08-14",130.00,9
"2018-08-14",122.00,26
"2018-08-14",74.00,62
"2018-08-14",68.00,35
"2018-08-14",65.00,56
"2018-08-14",48.00,38
"2018-08-14",37.00,39
"2018-08-14",25.00,70
"2018-08-14",23.00,2
"2018-08-14",21.00,4
"2018-08-14",19.00,79
"2018-08-14",18.00,23
"2018-08-14",17.00,17
"2018-08-14",15.00,40
"2018-08-14",14.00,21
"2018-08-14",12.00,1
"2018-08-14",12.00,14
"2018-08-14",11.00,60
"2018-08-14",10.00,19
"2018-08-14",7.00,81
"2018-08-14",7.00,3
"2018-08-14",7.00,16
"2018-08-14",7.00,12
"2018-08-14",6.00,5
"2018-08-14",6.00,15
"2018-08-14",6.00,30
"2018-08-14",3.00,78
"2018-08-14",2.00,67
"2018-08-14",2.00,80
"2018-08-14",1.00,13
"2018-08-14",1.00,18
"2018-08-15",185.00,9
"2018-08-15",142.00,26
"2018-08-15",141.00,25
"2018-08-15",65.00,39
"2018-08-15",58.00,35
"2018-08-15",53.00,56
"2018-08-15",44.00,38
"2018-08-15",42.00,62
"2018-08-15",42.00,4
"2018-08-15",35.00,70
"2018-08-15",22.00,23
"2018-08-15",21.00,2
"2018-08-15",20.00,17
"2018-08-15",16.00,5
"2018-08-15",15.00,40
"2018-08-15",14.00,60
"2018-08-15",13.00,79
"2018-08-15",9.00,14
"2018-08-15",9.00,30
"2018-08-15",7.00,15
"2018-08-15",7.00,19
"2018-08-15",6.00,1
"2018-08-15",5.00,81
"2018-08-15",5.00,21
"2018-08-15",5.00,22
"2018-08-15",3.00,12
"2018-08-15",3.00,16
"2018-08-15",2.00,78
"2018-08-15",2.00,3
"2018-08-15",2.00,80
"2018-08-15",1.00,77
"2018-08-15",1.00,67
"2018-08-15",1.00,18
"2018-08-15",1.00,54
"2018-08-15",1.00,13
"2018-08-16",85.00,9
"2018-08-16",69.00,26
"2018-08-16",32.00,39
"2018-08-16",29.00,25
"2018-08-16",26.00,62
"2018-08-16",19.00,38
"2018-08-16",17.00,23
"2018-08-16",15.00,52
"2018-08-16",14.00,35
"2018-08-16",9.00,60
"2018-08-16",9.00,56
"2018-08-16",5.00,2
"2018-08-16",5.00,17
"2018-08-16",4.00,70
"2018-08-16",4.00,30
"2018-08-16",2.00,5
"2018-08-16",2.00,40
"2018-08-16",2.00,4
"2018-08-16",1.00,1
"2018-08-16",1.00,6
"2018-08-16",1.00,3
"2018-08-16",1.00,14
"2018-08-17",67.00,26
"2018-08-17",56.00,9
"2018-08-17",31.00,25
"2018-08-17",27.00,35
"2018-08-17",22.00,38
"2018-08-17",20.00,62
"2018-08-17",15.00,56
"2018-08-17",14.00,39
"2018-08-17",9.00,2
"2018-08-17",8.00,17
"2018-08-17",8.00,23
"2018-08-17",7.00,70
"2018-08-17",7.00,60
"2018-08-17",5.00,4
"2018-08-17",5.00,52
"2018-08-17",4.00,40
"2018-08-17",3.00,14
"2018-08-17",1.00,3
"2018-08-17",1.00,16
"2018-08-17",1.00,78
"2018-08-17",1.00,30
"2018-08-18",32.00,9
"2018-08-18",31.00,26
"2018-08-18",30.00,38
"2018-08-18",14.00,52
"2018-08-18",9.00,62
"2018-08-18",6.00,56
"2018-08-18",6.00,4
"2018-08-18",6.00,25
"2018-08-18",6.00,35
"2018-08-18",5.00,70
"2018-08-18",4.00,39
"2018-08-18",3.00,1
"2018-08-18",2.00,17
"2018-08-18",1.00,78
"2018-08-19",31.00,52
"2018-08-19",24.00,38
"2018-08-19",21.00,9
"2018-08-19",16.00,35
"2018-08-19",12.00,4
"2018-08-19",9.00,26
"2018-08-19",5.00,79
"2018-08-19",4.00,56
"2018-08-19",4.00,62
"2018-08-19",2.00,78
"2018-08-19",2.00,17
"2018-08-19",2.00,1
"2018-08-19",2.00,39
"2018-08-19",1.00,25
"2018-08-19",1.00,70
"2018-08-19",1.00,19
"2018-08-20",96.00,26
"2018-08-20",76.00,25
"2018-08-20",64.00,9
"2018-08-20",40.00,62
"2018-08-20",30.00,35
"2018-08-20",21.00,38
"2018-08-20",16.00,39
"2018-08-20",14.00,17
"2018-08-20",13.00,56
"2018-08-20",12.00,52
"2018-08-20",11.00,23
"2018-08-20",7.00,70
"2018-08-20",5.00,60
"2018-08-20",5.00,40
"2018-08-20",5.00,4
"2018-08-20",5.00,14
"2018-08-20",3.00,2
"2018-08-20",2.00,5
"2018-08-20",2.00,21
"2018-08-20",1.00,1
"2018-08-20",1.00,6
"2018-08-20",1.00,30
"2018-08-20",1.00,3
"2018-08-20",1.00,54
"2018-08-21",225.00,9
"2018-08-21",151.00,25
"2018-08-21",101.00,26
"2018-08-21",80.00,38
"2018-08-21",75.00,62
"2018-08-21",70.00,39
"2018-08-21",61.00,56
"2018-08-21",35.00,35
"2018-08-21",31.00,2
"2018-08-21",29.00,70
"2018-08-21",28.00,4
"2018-08-21",26.00,17
"2018-08-21",21.00,23
"2018-08-21",13.00,14
"2018-08-21",13.00,5
"2018-08-21",9.00,21
"2018-08-21",8.00,30
"2018-08-21",7.00,15
"2018-08-21",7.00,40
"2018-08-21",7.00,12
"2018-08-21",5.00,60
"2018-08-21",5.00,3
"2018-08-21",5.00,1
"2018-08-21",4.00,19
"2018-08-21",3.00,22
"2018-08-21",3.00,81
"2018-08-21",2.00,67
"2018-08-21",2.00,78
"2018-08-21",2.00,13
"2018-08-21",2.00,18
"2018-08-21",1.00,16
"2018-08-21",1.00,54
"2018-08-21",1.00,79
"2018-08-22",220.00,26
"2018-08-22",169.00,9
"2018-08-22",103.00,25
"2018-08-22",72.00,38
"2018-08-22",67.00,56
"2018-08-22",52.00,35
"2018-08-22",41.00,2
"2018-08-22",36.00,39
"2018-08-22",33.00,4
"2018-08-22",32.00,17
"2018-08-22",31.00,62
"2018-08-22",30.00,70
"2018-08-22",26.00,40
"2018-08-22",21.00,23
"2018-08-22",17.00,79
"2018-08-22",16.00,5
"2018-08-22",14.00,14
"2018-08-22",12.00,60
"2018-08-22",11.00,21
"2018-08-22",9.00,1
"2018-08-22",8.00,78
"2018-08-22",7.00,30
"2018-08-22",7.00,3
"2018-08-22",6.00,15
"2018-08-22",5.00,81
"2018-08-22",5.00,12
"2018-08-22",4.00,19
"2018-08-22",3.00,16
"2018-08-22",3.00,80
"2018-08-22",3.00,13
"2018-08-22",2.00,54
"2018-08-22",1.00,68
"2018-08-22",1.00,6
"2018-08-22",1.00,67
"2018-08-22",1.00,77
"2018-08-23",105.00,26
"2018-08-23",76.00,25
"2018-08-23",42.00,9
"2018-08-23",32.00,38
"2018-08-23",21.00,39
"2018-08-23",20.00,35
"2018-08-23",19.00,62
"2018-08-23",15.00,56
"2018-08-23",10.00,2
"2018-08-23",9.00,52
"2018-08-23",8.00,40
"2018-08-23",7.00,17
"2018-08-23",7.00,23
"2018-08-23",6.00,60
"2018-08-23",4.00,70
"2018-08-23",4.00,4
"2018-08-23",3.00,14
"2018-08-23",2.00,1
"2018-08-23",2.00,5
"2018-08-23",2.00,30
"2018-08-23",1.00,21
"2018-08-23",1.00,6
"2018-08-24",109.00,26
"2018-08-24",76.00,25
"2018-08-24",53.00,9
"2018-08-24",25.00,35
"2018-08-24",17.00,62
"2018-08-24",15.00,56
"2018-08-24",15.00,38
"2018-08-24",13.00,23
"2018-08-24",12.00,17
"2018-08-24",11.00,39
"2018-08-24",10.00,52
"2018-08-24",6.00,70
"2018-08-24",5.00,60
"2018-08-24",4.00,2
"2018-08-24",4.00,4
"2018-08-24",3.00,40
"2018-08-24",3.00,30
"2018-08-24",3.00,14
"2018-08-24",2.00,5
"2018-08-25",30.00,26
"2018-08-25",26.00,38
"2018-08-25",22.00,9
"2018-08-25",10.00,52
"2018-08-25",9.00,62
"2018-08-25",9.00,35
"2018-08-25",9.00,1
"2018-08-25",8.00,56
"2018-08-25",3.00,4
"2018-08-25",3.00,39
"2018-08-25",2.00,70
"2018-08-25",2.00,25
"2018-08-25",2.00,60
"2018-08-25",2.00,17
"2018-08-25",2.00,23
"2018-08-25",1.00,54
"2018-08-25",1.00,19
"2018-08-25",1.00,78
"2018-08-26",34.00,52
"2018-08-26",20.00,38
"2018-08-26",14.00,9
"2018-08-26",12.00,56
"2018-08-26",10.00,39
"2018-08-26",8.00,4
"2018-08-26",8.00,26
"2018-08-26",6.00,35
"2018-08-26",4.00,70
"2018-08-26",4.00,25
"2018-08-26",3.00,79
"2018-08-26",2.00,62
"2018-08-26",2.00,78
"2018-08-26",2.00,17
"2018-08-26",1.00,1
"2018-08-27",137.00,9
"2018-08-27",69.00,26
"2018-08-27",53.00,25
"2018-08-27",32.00,39
"2018-08-27",30.00,62
"2018-08-27",25.00,56
"2018-08-27",20.00,38
"2018-08-27",17.00,35
"2018-08-27",11.00,2
"2018-08-27",8.00,23
"2018-08-27",7.00,40
"2018-08-27",6.00,17
"2018-08-27",5.00,70
"2018-08-27",5.00,4
"2018-08-27",5.00,52
"2018-08-27",4.00,60
"2018-08-27",2.00,30
"2018-08-27",2.00,1
"2018-08-27",1.00,78
"2018-08-27",1.00,5
"2018-08-27",1.00,21
"2018-08-28",229.00,26
"2018-08-28",208.00,9
"2018-08-28",147.00,25
"2018-08-28",81.00,38
"2018-08-28",44.00,35
"2018-08-28",41.00,56
"2018-08-28",39.00,39
"2018-08-28",35.00,62
"2018-08-28",30.00,23
"2018-08-28",23.00,70
"2018-08-28",20.00,4
"2018-08-28",16.00,17
"2018-08-28",15.00,2
"2018-08-28",13.00,60
"2018-08-28",13.00,79
"2018-08-28",13.00,40
"2018-08-28",12.00,5
"2018-08-28",11.00,78
"2018-08-28",10.00,14
"2018-08-28",9.00,21
"2018-08-28",9.00,30
"2018-08-28",7.00,81
"2018-08-28",6.00,19
"2018-08-28",6.00,1
"2018-08-28",5.00,12
"2018-08-28",5.00,3
"2018-08-28",4.00,15
"2018-08-28",3.00,67
"2018-08-28",2.00,16
"2018-08-28",1.00,6
"2018-08-28",1.00,77
"2018-08-28",1.00,80
"2018-08-29",199.00,26
"2018-08-29",147.00,25
"2018-08-29",117.00,9
"2018-08-29",71.00,38
"2018-08-29",65.00,39
"2018-08-29",61.00,35
"2018-08-29",51.00,62
"2018-08-29",40.00,56
"2018-08-29",31.00,2
"2018-08-29",21.00,4
"2018-08-29",16.00,17
"2018-08-29",15.00,60
"2018-08-29",14.00,40
"2018-08-29",10.00,23
"2018-08-29",9.00,70
"2018-08-29",8.00,79
"2018-08-29",7.00,15
"2018-08-29",7.00,1
"2018-08-29",7.00,14
"2018-08-29",7.00,21
"2018-08-29",6.00,81
"2018-08-29",6.00,5
"2018-08-29",5.00,30
"2018-08-29",5.00,19
"2018-08-29",5.00,12
"2018-08-29",4.00,3
"2018-08-29",3.00,16
"2018-08-29",3.00,18
"2018-08-29",3.00,78
"2018-08-29",2.00,6
"2018-08-29",2.00,80
"2018-08-29",2.00,22
"2018-08-29",1.00,72
"2018-08-29",1.00,67
"2018-08-29",1.00,54
"2018-08-29",1.00,13
"2018-08-29",1.00,68
"2018-08-30",106.00,9
"2018-08-30",70.00,26
"2018-08-30",37.00,25
"2018-08-30",30.00,62
"2018-08-30",28.00,38
"2018-08-30",25.00,56
"2018-08-30",19.00,39
"2018-08-30",14.00,52
"2018-08-30",12.00,2
"2018-08-30",11.00,35
"2018-08-30",9.00,23
"2018-08-30",8.00,17
"2018-08-30",7.00,4
"2018-08-30",5.00,14
"2018-08-30",5.00,40
"2018-08-30",4.00,60
"2018-08-30",3.00,70
"2018-08-30",1.00,30
"2018-08-30",1.00,81
"2018-08-30",1.00,5
"2018-08-30",1.00,6
"2018-08-30",1.00,15
"2018-08-31",81.00,9
"2018-08-31",62.00,25
"2018-08-31",54.00,26
"2018-08-31",41.00,38
"2018-08-31",32.00,39
"2018-08-31",18.00,56
"2018-08-31",18.00,35
"2018-08-31",18.00,62
"2018-08-31",13.00,2
"2018-08-31",6.00,4
"2018-08-31",5.00,17
"2018-08-31",5.00,14
"2018-08-31",4.00,70
"2018-08-31",3.00,52
"2018-08-31",3.00,23
"2018-08-31",2.00,5
"2018-08-31",2.00,40
"2018-08-31",1.00,12
"2018-08-31",1.00,15
"2018-08-31",1.00,1
"2018-08-31",1.00,60
"2018-08-31",1.00,21
"2018-08-31",1.00,81
"2018-08-31",1.00,30
"2018-09-01",34.00,26
"2018-09-01",22.00,38
"2018-09-01",15.00,9
"2018-09-01",12.00,35
"2018-09-01",9.00,56
"2018-09-01",5.00,4
"2018-09-01",5.00,52
"2018-09-01",4.00,70
"2018-09-01",4.00,1
"2018-09-01",4.00,25
"2018-09-01",3.00,62
"2018-09-01",1.00,60
"2018-09-01",1.00,54
"2018-09-01",1.00,39
"2018-09-01",1.00,79
"2018-09-01",1.00,78
"2018-09-02",261.00,52
"2018-09-02",257.00,38
"2018-09-02",191.00,9
"2018-09-02",153.00,35
"2018-09-02",139.00,56
"2018-09-02",106.00,26
"2018-09-02",105.00,39
"2018-09-02",104.00,4
"2018-09-02",98.00,62
"2018-09-02",80.00,25
"2018-09-02",63.00,70
"2018-09-02",59.00,1
"2018-09-02",42.00,79
"2018-09-02",39.00,17
"2018-09-02",25.00,78
"2018-09-02",21.00,23
"2018-09-02",19.00,30
"2018-09-02",18.00,54
"2018-09-02",16.00,2
"2018-09-02",13.00,21
"2018-09-02",11.00,6
"2018-09-02",11.00,14
"2018-09-02",10.00,44
"2018-09-02",7.00,67
"2018-09-02",5.00,19
"2018-09-02",4.00,60
"2018-09-02",4.00,3
"2018-09-02",1.00,80
"2018-09-02",1.00,22
"2018-09-02",1.00,81
"2018-09-03",849.00,26
"2018-09-03",719.00,9
"2018-09-03",573.00,25
"2018-09-03",309.00,38
"2018-09-03",233.00,39
"2018-09-03",230.00,35
"2018-09-03",226.00,62
"2018-09-03",199.00,56
"2018-09-03",148.00,23
"2018-09-03",123.00,2
"2018-09-03",122.00,52
"2018-09-03",111.00,17
"2018-09-03",87.00,4
"2018-09-03",84.00,70
"2018-09-03",83.00,60
"2018-09-03",62.00,40
"2018-09-03",58.00,14
"2018-09-03",47.00,1
"2018-09-03",45.00,30
"2018-09-03",41.00,5
"2018-09-03",35.00,6
"2018-09-03",35.00,21
"2018-09-03",26.00,81
"2018-09-03",20.00,12
"2018-09-03",17.00,15
"2018-09-03",15.00,54
"2018-09-03",15.00,78
"2018-09-03",15.00,18
"2018-09-03",14.00,16
"2018-09-03",14.00,3
"2018-09-03",14.00,19
"2018-09-03",13.00,13
"2018-09-03",12.00,67
"2018-09-03",10.00,79
"2018-09-03",9.00,22
"2018-09-03",8.00,80
"2018-09-03",6.00,68
"2018-09-03",4.00,77
"2018-09-03",2.00,45
"2018-09-03",1.00,72
"2018-09-03",1.00,71
"2018-09-03",1.00,73
"2018-09-04",1641.00,9
"2018-09-04",1599.00,26
"2018-09-04",1251.00,25
"2018-09-04",614.00,38
"2018-09-04",576.00,39
"2018-09-04",551.00,62
"2018-09-04",516.00,56
"2018-09-04",478.00,35
"2018-09-04",291.00,4
"2018-09-04",271.00,70
"2018-09-04",267.00,2
"2018-09-04",232.00,17
"2018-09-04",222.00,23
"2018-09-04",141.00,60
"2018-09-04",138.00,40
"2018-09-04",138.00,1
"2018-09-04",133.00,14
"2018-09-04",132.00,79
"2018-09-04",102.00,30
"2018-09-04",102.00,21
"2018-09-04",100.00,5
"2018-09-04",97.00,78
"2018-09-04",88.00,12
"2018-09-04",77.00,15
"2018-09-04",67.00,3
"2018-09-04",66.00,19
"2018-09-04",63.00,81
"2018-09-04",51.00,16
"2018-09-04",42.00,13
"2018-09-04",41.00,67
"2018-09-04",35.00,22
"2018-09-04",35.00,54
"2018-09-04",35.00,80
"2018-09-04",32.00,6
"2018-09-04",31.00,18
"2018-09-04",25.00,68
"2018-09-04",24.00,77
"2018-09-04",10.00,72
"2018-09-04",9.00,44
"2018-09-04",6.00,73
"2018-09-04",6.00,45
"2018-09-04",3.00,76
"2018-09-04",1.00,52
"2018-09-05",1697.00,9
"2018-09-05",1505.00,26
"2018-09-05",1298.00,25
"2018-09-05",576.00,38
"2018-09-05",559.00,39
"2018-09-05",525.00,56
"2018-09-05",523.00,62
"2018-09-05",484.00,35
"2018-09-05",304.00,2
"2018-09-05",281.00,70
"2018-09-05",278.00,4
"2018-09-05",226.00,17
"2018-09-05",219.00,23
"2018-09-05",150.00,40
"2018-09-05",144.00,1
"2018-09-05",141.00,60
"2018-09-05",130.00,14
"2018-09-05",125.00,79
"2018-09-05",113.00,5
"2018-09-05",102.00,30
"2018-09-05",100.00,78
"2018-09-05",96.00,21
"2018-09-05",82.00,12
"2018-09-05",72.00,15
"2018-09-05",67.00,19
"2018-09-05",67.00,3
"2018-09-05",64.00,81
"2018-09-05",46.00,16
"2018-09-05",45.00,67
"2018-09-05",41.00,13
"2018-09-05",37.00,6
"2018-09-05",35.00,22
"2018-09-05",35.00,54
"2018-09-05",33.00,80
"2018-09-05",31.00,18
"2018-09-05",23.00,68
"2018-09-05",21.00,77
"2018-09-05",10.00,72
"2018-09-05",9.00,44
"2018-09-05",6.00,73
"2018-09-05",5.00,76
"2018-09-05",4.00,45
"2018-09-05",2.00,52
"2018-09-06",816.00,26
"2018-09-06",720.00,9
"2018-09-06",543.00,25
"2018-09-06",273.00,38
"2018-09-06",229.00,62
"2018-09-06",222.00,35
"2018-09-06",210.00,39
"2018-09-06",199.00,56
"2018-09-06",142.00,23
"2018-09-06",116.00,17
"2018-09-06",109.00,2
"2018-09-06",104.00,52
"2018-09-06",88.00,60
"2018-09-06",80.00,70
"2018-09-06",73.00,4
"2018-09-06",57.00,40
"2018-09-06",56.00,14
"2018-09-06",48.00,1
"2018-09-06",44.00,30
"2018-09-06",42.00,5
"2018-09-06",32.00,6
"2018-09-06",31.00,21
"2018-09-06",22.00,81
"2018-09-06",17.00,12
"2018-09-06",17.00,15
"2018-09-06",15.00,78
"2018-09-06",15.00,19
"2018-09-06",14.00,54
"2018-09-06",12.00,67
"2018-09-06",12.00,3
"2018-09-06",12.00,18
"2018-09-06",11.00,16
"2018-09-06",11.00,13
"2018-09-06",9.00,79
"2018-09-06",8.00,22
"2018-09-06",8.00,80
"2018-09-06",7.00,68
"2018-09-06",3.00,45
"2018-09-06",3.00,77
"2018-09-06",2.00,73
"2018-09-06",1.00,71
"2018-09-06",1.00,44
"2018-09-06",1.00,72
"2018-09-07",820.00,26
"2018-09-07",690.00,9
"2018-09-07",520.00,25
"2018-09-07",283.00,38
"2018-09-07",213.00,35
"2018-09-07",213.00,62
"2018-09-07",210.00,39
"2018-09-07",179.00,56
"2018-09-07",132.00,23
"2018-09-07",109.00,52
"2018-09-07",105.00,17
"2018-09-07",104.00,2
"2018-09-07",77.00,70
"2018-09-07",76.00,60
"2018-09-07",75.00,4
"2018-09-07",59.00,14
"2018-09-07",52.00,40
"2018-09-07",45.00,1
"2018-09-07",40.00,30
"2018-09-07",37.00,5
"2018-09-07",32.00,6
"2018-09-07",30.00,21
"2018-09-07",21.00,81
"2018-09-07",20.00,15
"2018-09-07",17.00,12
"2018-09-07",15.00,54
"2018-09-07",15.00,19
"2018-09-07",15.00,18
"2018-09-07",13.00,3
"2018-09-07",12.00,78
"2018-09-07",10.00,16
"2018-09-07",10.00,13
"2018-09-07",10.00,67
"2018-09-07",9.00,80
"2018-09-07",8.00,79
"2018-09-07",8.00,22
"2018-09-07",6.00,68
"2018-09-07",4.00,45
"2018-09-07",4.00,77
"2018-09-07",1.00,72
"2018-09-07",1.00,37
"2018-09-07",1.00,71
"2018-09-08",291.00,38
"2018-09-08",240.00,26
"2018-09-08",232.00,9
"2018-09-08",155.00,56
"2018-09-08",145.00,52
"2018-09-08",138.00,35
"2018-09-08",105.00,62
"2018-09-08",98.00,39
"2018-09-08",89.00,25
"2018-09-08",81.00,1
"2018-09-08",73.00,4
"2018-09-08",63.00,70
"2018-09-08",43.00,17
"2018-09-08",40.00,23
"2018-09-08",25.00,2
"2018-09-08",21.00,54
"2018-09-08",17.00,21
"2018-09-08",16.00,60
"2018-09-08",14.00,79
"2018-09-08",12.00,6
"2018-09-08",10.00,78
"2018-09-08",10.00,12
"2018-09-08",8.00,30
"2018-09-08",8.00,14
"2018-09-08",8.00,19
"2018-09-08",6.00,3
"2018-09-08",6.00,81
"2018-09-08",5.00,44
"2018-09-08",4.00,22
"2018-09-08",3.00,40
"2018-09-08",2.00,67
"2018-09-08",1.00,5
"2018-09-08",1.00,73
"2018-09-09",295.00,52
"2018-09-09",269.00,38
"2018-09-09",203.00,9
"2018-09-09",153.00,35
"2018-09-09",139.00,56
"2018-09-09",114.00,26
"2018-09-09",108.00,4
"2018-09-09",106.00,39
"2018-09-09",93.00,62
"2018-09-09",80.00,25
"2018-09-09",65.00,70
"2018-09-09",60.00,1
"2018-09-09",48.00,79
"2018-09-09",40.00,17
"2018-09-09",27.00,78
"2018-09-09",21.00,54
"2018-09-09",19.00,23
"2018-09-09",15.00,30
"2018-09-09",14.00,2
"2018-09-09",12.00,21
"2018-09-09",11.00,44
"2018-09-09",11.00,6
"2018-09-09",10.00,14
"2018-09-09",8.00,19
"2018-09-09",6.00,67
"2018-09-09",3.00,80
"2018-09-09",3.00,60
"2018-09-09",1.00,3
"2018-09-09",1.00,73
"2018-09-09",1.00,81
"2018-09-09",1.00,22
"2018-09-10",887.00,26
"2018-09-10",773.00,9
"2018-09-10",576.00,25
"2018-09-10",288.00,38
"2018-09-10",258.00,35
"2018-09-10",229.00,39
"2018-09-10",229.00,62
"2018-09-10",196.00,56
"2018-09-10",149.00,23
"2018-09-10",119.00,52
"2018-09-10",119.00,2
"2018-09-10",116.00,17
"2018-09-10",87.00,60
"2018-09-10",86.00,4
"2018-09-10",85.00,70
"2018-09-10",63.00,40
"2018-09-10",58.00,14
"2018-09-10",51.00,30
"2018-09-10",45.00,1
"2018-09-10",41.00,5
"2018-09-10",33.00,21
"2018-09-10",29.00,6
"2018-09-10",21.00,81
"2018-09-10",20.00,15
"2018-09-10",19.00,54
"2018-09-10",16.00,12
"2018-09-10",15.00,78
"2018-09-10",15.00,18
"2018-09-10",14.00,67
"2018-09-10",14.00,3
"2018-09-10",13.00,19
"2018-09-10",12.00,16
"2018-09-10",11.00,79
"2018-09-10",11.00,13
"2018-09-10",9.00,22
"2018-09-10",8.00,80
"2018-09-10",6.00,68
"2018-09-10",4.00,77
"2018-09-10",4.00,45
"2018-09-10",2.00,73
"2018-09-10",1.00,72
"2018-09-10",1.00,37
"2018-09-10",1.00,71
"2018-09-11",1660.00,9
"2018-09-11",1517.00,26
"2018-09-11",1310.00,25
"2018-09-11",611.00,38
"2018-09-11",568.00,62
"2018-09-11",556.00,39
"2018-09-11",488.00,56
"2018-09-11",476.00,35
"2018-09-11",296.00,2
"2018-09-11",281.00,4
"2018-09-11",257.00,70
"2018-09-11",226.00,17
"2018-09-11",216.00,23
"2018-09-11",156.00,1
"2018-09-11",155.00,40
"2018-09-11",137.00,60
"2018-09-11",136.00,79
"2018-09-11",127.00,14
"2018-09-11",116.00,5
"2018-09-11",103.00,21
"2018-09-11",101.00,78
"2018-09-11",93.00,30
"2018-09-11",89.00,12
"2018-09-11",70.00,81
"2018-09-11",69.00,15
"2018-09-11",69.00,3
"2018-09-11",63.00,19
"2018-09-11",52.00,16
"2018-09-11",48.00,13
"2018-09-11",41.00,67
"2018-09-11",37.00,80
"2018-09-11",37.00,22
"2018-09-11",36.00,6
"2018-09-11",34.00,54
"2018-09-11",29.00,18
"2018-09-11",26.00,77
"2018-09-11",24.00,68
"2018-09-11",12.00,72
"2018-09-11",8.00,44
"2018-09-11",7.00,73
"2018-09-11",5.00,76
"2018-09-11",4.00,45
"2018-09-11",2.00,52
"2018-09-12",1540.00,26
"2018-09-12",1535.00,9
"2018-09-12",1255.00,25
"2018-09-12",593.00,38
"2018-09-12",565.00,39
"2018-09-12",537.00,62
"2018-09-12",525.00,56
"2018-09-12",463.00,35
"2018-09-12",297.00,2
"2018-09-12",283.00,4
"2018-09-12",274.00,70
"2018-09-12",242.00,17
"2018-09-12",213.00,23
"2018-09-12",150.00,1
"2018-09-12",147.00,40
"2018-09-12",138.00,60
"2018-09-12",135.00,14
"2018-09-12",119.00,79
"2018-09-12",109.00,5
"2018-09-12",102.00,21
"2018-09-12",99.00,30
"2018-09-12",94.00,78
"2018-09-12",81.00,15
"2018-09-12",79.00,12
"2018-09-12",69.00,19
"2018-09-12",65.00,3
"2018-09-12",54.00,81
"2018-09-12",48.00,16
"2018-09-12",46.00,67
"2018-09-12",42.00,13
"2018-09-12",40.00,54
"2018-09-12",37.00,80
"2018-09-12",34.00,6
"2018-09-12",33.00,22
"2018-09-12",31.00,18
"2018-09-12",26.00,68
"2018-09-12",24.00,77
"2018-09-12",9.00,73
"2018-09-12",9.00,72
"2018-09-12",9.00,44
"2018-09-12",5.00,45
"2018-09-12",3.00,76
"2018-09-12",2.00,52
"2018-09-12",1.00,37
"2018-09-13",832.00,26
"2018-09-13",674.00,9
"2018-09-13",525.00,25
"2018-09-13",306.00,38
"2018-09-13",231.00,35
"2018-09-13",230.00,62
"2018-09-13",225.00,39
"2018-09-13",194.00,56
"2018-09-13",143.00,23
"2018-09-13",115.00,17
"2018-09-13",110.00,52
"2018-09-13",100.00,2
"2018-09-13",85.00,60
"2018-09-13",83.00,70
"2018-09-13",80.00,4
"2018-09-13",59.00,14
"2018-09-13",58.00,40
"2018-09-13",45.00,1
"2018-09-13",44.00,30
"2018-09-13",41.00,5
"2018-09-13",30.00,21
"2018-09-13",27.00,6
"2018-09-13",21.00,81
"2018-09-13",17.00,15
"2018-09-13",17.00,54
"2018-09-13",17.00,12
"2018-09-13",16.00,19
"2018-09-13",15.00,18
"2018-09-13",14.00,3
"2018-09-13",14.00,78
"2018-09-13",12.00,13
"2018-09-13",12.00,67
"2018-09-13",10.00,79
"2018-09-13",10.00,16
"2018-09-13",8.00,80
"2018-09-13",7.00,22
"2018-09-13",5.00,68
"2018-09-13",4.00,77
"2018-09-13",3.00,45
"2018-09-13",1.00,71
"2018-09-13",1.00,72
"2018-09-13",1.00,44
"2018-09-13",1.00,37
"2018-09-13",1.00,73
"2018-09-14",785.00,26
"2018-09-14",723.00,9
"2018-09-14",491.00,25
"2018-09-14",261.00,38
"2018-09-14",210.00,35
"2018-09-14",209.00,62
"2018-09-14",204.00,39
"2018-09-14",187.00,56
"2018-09-14",142.00,23
"2018-09-14",108.00,52
"2018-09-14",105.00,17
"2018-09-14",102.00,2
"2018-09-14",82.00,60
"2018-09-14",80.00,70
"2018-09-14",77.00,4
"2018-09-14",55.00,14
"2018-09-14",54.00,40
"2018-09-14",41.00,5
"2018-09-14",39.00,1
"2018-09-14",38.00,30
"2018-09-14",30.00,21
"2018-09-14",28.00,6
"2018-09-14",23.00,81
"2018-09-14",17.00,54
"2018-09-14",16.00,15
"2018-09-14",15.00,12
"2018-09-14",13.00,18
"2018-09-14",13.00,19
"2018-09-14",12.00,16
"2018-09-14",11.00,78
"2018-09-14",11.00,67
"2018-09-14",11.00,3
"2018-09-14",10.00,79
"2018-09-14",10.00,13
"2018-09-14",9.00,80
"2018-09-14",8.00,22
"2018-09-14",6.00,68
"2018-09-14",5.00,77
"2018-09-14",3.00,45
"2018-09-14",1.00,37
"2018-09-14",1.00,71
